gene_key	gene_name	chrom	start	end	strand	length	tax_id	entrez_gene_id
947324	yqeF	NC_000913.3	2984411	2985592	-	1182	511145	947324
945028	yqeG	NC_000913.3	2985847	2987076	+	1230	511145	945028
945263	yqeH	NC_000913.3	2987536	2988168	+	633	511145	945263
947327	yqeI	NC_000913.3	2988502	2989311	+	810	511145	947327
947328	yqeJ	NC_000913.3	2989304	2989786	+	483	511145	947328
7751637	yqeL	NC_000913.3	2989819	2989899	-	81	511145	7751637
947329	yqeK	NC_000913.3	2989935	2990360	-	426	511145	947329
946986	ygeG	NC_000913.3	2991268	2991759	+	492	511145	946986
946265	ygeH	NC_000913.3	2992094	2993470	+	1377	511145	946265
947336	ygeI	NC_000913.3	2993638	2993856	+	219	511145	947336
947346	insD4	NC_000913.3	2996372	2997277	-	906	511145	947346
947347	insC4	NC_000913.3	2997235	2997600	-	366	511145	947347
947344	ygeQ	NC_000913.3	2998034	2998828	-	795	511145	947344
947343	glyU	NC_000913.3	2998984	2999057	-	74	511145	947343
947352	actS	NC_000913.3	2999136	2999891	-	756	511145	947352
947116	xdhA	NC_000913.3	3000345	3002603	+	2259	511145	947116
947205	xdhB	NC_000913.3	3002614	3003492	+	879	511145	947205
945148	xdhC	NC_000913.3	3003489	3003968	+	480	511145	945148
947320	ygeV	NC_000913.3	3004008	3005786	-	1779	511145	947320
945826	ygeW	NC_000913.3	3006262	3007452	+	1191	511145	945826
947012	ygeX	NC_000913.3	3007510	3008706	+	1197	511145	947012
947360	ygeY	NC_000913.3	3008764	3009975	+	1212	511145	947360
947359	hyuA	NC_000913.3	3010028	3011413	+	1386	511145	947359
947358	yqeA	NC_000913.3	3011461	3012393	+	933	511145	947358
947357	yqeB	NC_000913.3	3012614	3014239	-	1626	511145	947357
947350	yqeC	NC_000913.3	3014287	3015057	-	771	511145	947350
947356	mocA	NC_000913.3	3015160	3015738	+	579	511145	947356
949068	ygfK	NC_000913.3	3016060	3019158	+	3099	511145	949068
949072	ssnA	NC_000913.3	3019161	3020489	+	1329	511145	949072
949071	ygfM	NC_000913.3	3020540	3021319	+	780	511145	949071
949079	xdhD	NC_000913.3	3021316	3024186	+	2871	511145	949079
949075	xanQ	NC_000913.3	3024351	3025751	+	1401	511145	949075
947366	guaD	NC_000913.3	3025766	3027085	+	1320	511145	947366
2847748	ghxQ	NC_000913.3	3027121	3028488	+	1368	511145	2847748
949016	ygfS	NC_000913.3	3028524	3029012	-	489	511145	949016
949018	ygfT	NC_000913.3	3029012	3030931	-	1920	511145	949018
949017	uacT	NC_000913.3	3031367	3032815	+	1449	511145	949017
7751638	yqfG	NC_000913.3	3032817	3032942	+	126	511145	7751638
38094970	yqfH	NC_000913.3	3032939	3033010	-	72	511145	38094970
949020	idi	NC_000913.3	3033065	3033613	+	549	511145	949020
947372	lysS	NC_000913.3	3033657	3035174	-	1518	511145	947372
947369	prfB	NC_000913.3	3035184	3036282	-	1099	511145	947369
947367	recJ	NC_000913.3	3036373	3038106	-	1734	511145	947367
947363	dsbC	NC_000913.3	3038112	3038822	-	711	511145	947363
947362	xerD	NC_000913.3	3038847	3039743	-	897	511145	947362
947361	fldB	NC_000913.3	3039855	3040376	+	522	511145	947361
947379	ygfX	NC_000913.3	3040416	3040823	-	408	511145	947379
947382	sdhE	NC_000913.3	3040804	3041070	-	267	511145	947382
947384	ygfZ	NC_000913.3	3041313	3042293	+	981	511145	947384
947381	trhA	NC_000913.3	3042489	3043148	-	660	511145	947381
947380	yqfB	NC_000913.3	3043312	3043623	-	312	511145	947380
947378	bglA	NC_000913.3	3043662	3045101	+	1440	511145	947378
947373	ygfF	NC_000913.3	3045158	3045901	-	744	511145	947373
947394	gcvP	NC_000913.3	3046168	3049041	-	2874	511145	947394
947393	gcvH	NC_000913.3	3049160	3049549	-	390	511145	947393
947390	gcvT	NC_000913.3	3049573	3050667	-	1095	511145	947390
38094971	yqfI	NC_000913.3	3050958	3051041	+	84	511145	38094971
947389	ubiI	NC_000913.3	3051115	3052317	-	1203	511145	947389
947388	ubiH	NC_000913.3	3052340	3053518	-	1179	511145	947388
947385	pepP	NC_000913.3	3053515	3054840	-	1326	511145	947385
947400	ygfB	NC_000913.3	3054866	3055444	-	579	511145	947400
947404	zapA	NC_000913.3	3055612	3055941	+	330	511145	947404
947405	ssrS	NC_000913.3	3055983	3056165	+	183	511145	947405
945167	fau	NC_000913.3	3056241	3056789	+	549	511145	945167
2847749	sibC	NC_000913.3	3056851	3056991	+	141	511145	2847749
7751627	ibsC	NC_000913.3	3056890	3056949	-	60	511145	7751627
945258	serA	NC_000913.3	3057178	3058410	-	1233	511145	945258
947407	rpiA	NC_000913.3	3058666	3059325	-	660	511145	947407
944867	argP	NC_000913.3	3059753	3060646	+	894	511145	944867
945576	scpA	NC_000913.3	3060850	3062994	+	2145	511145	945576
947412	argK	NC_000913.3	3062987	3063982	+	996	511145	947412
947408	scpB	NC_000913.3	3063993	3064778	+	786	511145	947408
947402	scpC	NC_000913.3	3064802	3066280	+	1479	511145	947402
947401	srsR	NC_000913.3	3066277	3067173	-	897	511145	947401
947398	yggE	NC_000913.3	3067340	3068080	-	741	511145	947398
947418	argO	NC_000913.3	3068173	3068808	-	636	511145	947418
947416	mscS	NC_000913.3	3068947	3069807	-	861	511145	947416
947415	fbaA	NC_000913.3	3070165	3071244	-	1080	511145	947415
947414	pgk	NC_000913.3	3071459	3072622	-	1164	511145	947414
947413	epd	NC_000913.3	3072672	3073691	-	1020	511145	947413
947419	yggC	NC_000913.3	3073976	3074689	-	714	511145	947419
946861	fumE	NC_000913.3	3074686	3075195	-	510	511145	946861
947410	yggF	NC_000913.3	3075217	3076182	-	966	511145	947410
2847686	yggP	NC_000913.3	3076179	3077456	-	1278	511145	2847686
945256	cmtA	NC_000913.3	3077471	3078859	-	1389	511145	945256
945125	cmtB	NC_000913.3	3078887	3079330	-	444	511145	945125
947420	tktA	NC_000913.3	3079644	3081635	-	1992	511145	947420
945173	loiP	NC_000913.3	3081913	3082671	+	759	511145	945173
947715	speB	NC_000913.3	3082877	3083797	-	921	511145	947715
947432	speA	NC_000913.3	3083935	3085911	-	1977	511145	947432
947433	yqgB	NC_000913.3	3085920	3086051	-	132	511145	947433
63925647	yqgG	NC_000913.3	3086145	3086288	-	144	511145	63925647
945052	yqgC	NC_000913.3	3086187	3086402	+	216	511145	945052
945430	yqgD	NC_000913.3	3086399	3086650	-	252	511145	945430
945389	metK	NC_000913.3	3086706	3087860	+	1155	511145	945389
947434	galP	NC_000913.3	3088284	3089678	+	1395	511145	947434
947443	yggI	NC_000913.3	3089755	3090252	+	498	511145	947443
949092	endA	NC_000913.3	3090347	3091054	+	708	511145	949092
945816	rsmE	NC_000913.3	3091134	3091865	+	732	511145	945816
947445	gshB	NC_000913.3	3091878	3092828	+	951	511145	947445
947442	yqgE	NC_000913.3	3092937	3093500	+	564	511145	947442
947439	yqgF	NC_000913.3	3093500	3093916	+	417	511145	947439
947430	yggR	NC_000913.3	3094100	3095080	-	981	511145	947430
947423	yggS	NC_000913.3	3095098	3095802	+	705	511145	947423
947421	yggT	NC_000913.3	3095820	3096386	+	567	511145	947421
947424	yggU	NC_000913.3	3096383	3096673	+	291	511145	947424
947429	rdgB	NC_000913.3	3096681	3097274	+	594	511145	947429
947446	hemW	NC_000913.3	3097267	3098403	+	1137	511145	947446
947455	yggM	NC_000913.3	3098558	3099565	-	1008	511145	947455
947454	ansB	NC_000913.3	3099682	3100728	-	1047	511145	947454
947453	yggN	NC_000913.3	3100904	3101623	-	720	511145	947453
947449	yggL	NC_000913.3	3101807	3102133	-	327	511145	947449
947448	trmB	NC_000913.3	3102133	3102852	-	720	511145	947448
947447	mutY	NC_000913.3	3103013	3104065	+	1053	511145	947447
947461	yggX	NC_000913.3	3104093	3104368	+	276	511145	947461
945428	mltC	NC_000913.3	3104433	3105512	+	1080	511145	945428
946282	nupG	NC_000913.3	3105714	3106970	+	1257	511145	946282
947457	speC	NC_000913.3	3107020	3109155	-	2136	511145	947457
63925648	yqgH	NC_000913.3	3109317	3109400	-	84	511145	63925648
947462	yqgA	NC_000913.3	3109553	3110260	+	708	511145	947462
947463	pheV	NC_000913.3	3110366	3110441	+	76	511145	947463
947025	yghD	NC_000913.3	3110590	3111126	-	537	511145	947025
945897	yghE	NC_000913.3	3111128	3111988	-	861	511145	945897
63925649	yqhJ	NC_000913.3	3111266	3111325	+	60	511145	63925649
947469	yghF	NC_000913.3	3112054	3113049	-	996	511145	947469
947470	yghG	NC_000913.3	3113067	3113477	-	411	511145	947470
947467	pppA	NC_000913.3	3113543	3114352	-	810	511145	947467
2847716	yghJ	NC_000913.3	3114550	3119112	-	4563	511145	2847716
947259	glcA	NC_000913.3	3119597	3121279	-	1683	511145	947259
948857	glcB	NC_000913.3	3121634	3123805	-	2172	511145	948857
947473	glcG	NC_000913.3	3123827	3124231	-	405	511145	947473
2847717	glcF	NC_000913.3	3124236	3125459	-	1224	511145	2847717
2847718	glcE	NC_000913.3	3125470	3126522	-	1053	511145	2847718
947353	glcD	NC_000913.3	3126522	3128021	-	1500	511145	947353
947466	glcC	NC_000913.3	3128272	3129036	+	765	511145	947466
947701	yghO	NC_000913.3	3129043	3130215	-	1173	511145	947701
947516	insH9	NC_000913.3	3130214	3131194	+	981	511145	947516
947716	yghQ	NC_000913.3	3131341	3132408	-	1068	511145	947716
947310	yghR	NC_000913.3	3132454	3133212	-	759	511145	947310
947476	yghS	NC_000913.3	3133244	3133957	-	714	511145	947476
947477	yghT	NC_000913.3	3134131	3134823	+	693	511145	947477
947475	pitB	NC_000913.3	3134872	3136371	-	1500	511145	947475
947474	gss	NC_000913.3	3136663	3138522	-	1860	511145	947474
947472	yghU	NC_000913.3	3138727	3139593	+	867	511145	947472
948020	hybG	NC_000913.3	3139716	3139964	-	249	511145	948020
948004	hybF	NC_000913.3	3139977	3140318	-	342	511145	948004
947483	hybE	NC_000913.3	3140311	3140799	-	489	511145	947483
948982	hybD	NC_000913.3	3140792	3141286	-	495	511145	948982
945182	hybC	NC_000913.3	3141286	3142989	-	1704	511145	945182
948615	hybB	NC_000913.3	3142986	3144164	-	1179	511145	948615
944842	hybA	NC_000913.3	3144154	3145140	-	987	511145	944842
945902	hybO	NC_000913.3	3145143	3146261	-	1119	511145	945902
947485	yghW	NC_000913.3	3146450	3146737	-	288	511145	947485
38094972	yqhI	NC_000913.3	3147597	3147740	-	144	511145	38094972
947480	gpr	NC_000913.3	3147897	3148937	+	1041	511145	947480
947479	yqhA	NC_000913.3	3148977	3149471	-	495	511145	947479
947478	yghA	NC_000913.3	3149662	3150546	+	885	511145	947478
946345	exbD	NC_000913.3	3150818	3151243	-	426	511145	946345
945420	exbB	NC_000913.3	3151250	3151984	-	735	511145	945420
946240	metC	NC_000913.3	3152236	3153423	+	1188	511145	946240
947490	yghB	NC_000913.3	3153563	3154222	+	660	511145	947490
947491	yqhC	NC_000913.3	3154262	3155218	-	957	511145	947491
947493	yqhD	NC_000913.3	3155355	3156518	+	1164	511145	947493
947495	dkgA	NC_000913.3	3156623	3157450	+	828	511145	947495
945919	yqhG	NC_000913.3	3157650	3158576	+	927	511145	945919
946832	yqhH	NC_000913.3	3158627	3158884	+	258	511145	946832
948963	ygiQ	NC_000913.3	3158927	3161146	-	2220	511145	948963
944982	ftsP	NC_000913.3	3161257	3162669	-	1413	511145	944982
947496	plsC	NC_000913.3	3162744	3163481	-	738	511145	947496
947499	parC	NC_000913.3	3163715	3165973	-	2259	511145	947499
947140	ygiS	NC_000913.3	3166111	3167718	-	1608	511145	947140
945814	mqsA	NC_000913.3	3167851	3168246	-	396	511145	945814
947500	mqsR	NC_000913.3	3168248	3168544	-	297	511145	947500
945805	ygiV	NC_000913.3	3168749	3169231	-	483	511145	945805
946051	ygiW	NC_000913.3	3169284	3169676	-	393	511145	946051
945369	qseB	NC_000913.3	3169828	3170487	+	660	511145	945369
947174	qseC	NC_000913.3	3170484	3171833	+	1350	511145	947174
946450	ygiZ	NC_000913.3	3171879	3172211	-	333	511145	946450
947512	mdaB	NC_000913.3	3172530	3173111	+	582	511145	947512
947506	ygiN	NC_000913.3	3173142	3173456	+	315	511145	947506
947501	parE	NC_000913.3	3173504	3175396	-	1893	511145	947501
947488	yqiA	NC_000913.3	3175425	3176006	-	582	511145	947488
947515	cpdA	NC_000913.3	3176006	3176833	-	828	511145	947515
947518	yqiB	NC_000913.3	3176858	3177280	-	423	511145	947518
947519	nudF	NC_000913.3	3177281	3177910	-	630	511145	947519
947521	tolC	NC_000913.3	3178115	3179596	+	1482	511145	947521
945086	ygiB	NC_000913.3	3179744	3180415	+	672	511145	945086
947249	ygiC	NC_000913.3	3180421	3181581	+	1161	511145	947249
946447	ygiD	NC_000913.3	3181619	3182434	-	816	511145	946447
947035	zupT	NC_000913.3	3182550	3183323	+	774	511145	947035
38094973	yqiD	NC_000913.3	3183381	3183551	-	171	511145	38094973
947526	ribB	NC_000913.3	3183813	3184466	-	654	511145	947526
947524	ubiK	NC_000913.3	3184840	3185130	+	291	511145	947524
947522	ygiL	NC_000913.3	3185414	3185965	+	552	511145	947522
947520	insC5	NC_000913.3	3186187	3186552	+	366	511145	947520
947517	insD5	NC_000913.3	3186510	3187415	+	906	511145	947517
947531	yqiH	NC_000913.3	3189881	3190630	+	750	511145	947531
947535	yqiI	NC_000913.3	3190632	3191696	+	1065	511145	947535
947533	glgS	NC_000913.3	3191739	3191939	-	201	511145	947533
947530	yqiJ	NC_000913.3	3192208	3192837	+	630	511145	947530
947537	yqiK	NC_000913.3	3192864	3194525	+	1662	511145	947537
2847684	sibD	NC_000913.3	3194721	3194865	-	145	511145	2847684
7751628	ibsD	NC_000913.3	3194766	3194825	+	60	511145	7751628
5061520	sibE	NC_000913.3	3195097	3195240	-	144	511145	5061520
7751629	ibsE	NC_000913.3	3195141	3195200	+	60	511145	7751629
947548	hldE	NC_000913.3	3195320	3196753	-	1434	511145	947548
947552	glnE	NC_000913.3	3196801	3199641	-	2841	511145	947552
947554	ygiF	NC_000913.3	3199664	3200965	-	1302	511145	947554
947555	ygiM	NC_000913.3	3201207	3201827	+	621	511145	947555
947553	cca	NC_000913.3	3201891	3203129	+	1239	511145	947553
947551	bacA	NC_000913.3	3203310	3204131	-	822	511145	947551
947544	folB	NC_000913.3	3204221	3204589	-	369	511145	947544
947561	plsY	NC_000913.3	3204694	3205311	+	618	511145	947561
947562	ttdR	NC_000913.3	3205324	3206256	-	933	511145	947562
947565	ttdA	NC_000913.3	3206463	3207374	+	912	511145	947565
947568	ttdB	NC_000913.3	3207371	3207976	+	606	511145	947568
947576	ttdT	NC_000913.3	3208024	3209487	+	1464	511145	947576
947578	tsaD	NC_000913.3	3209530	3210543	-	1014	511145	947578
947577	rpsU	NC_000913.3	3210781	3210996	+	216	511145	947577
947570	dnaG	NC_000913.3	3211107	3212852	+	1746	511145	947570
947567	rpoD	NC_000913.3	3213047	3214888	+	1842	511145	947567
947560	mug	NC_000913.3	3214967	3215473	-	507	511145	947560
947558	ileX	NC_000913.3	3215598	3215673	+	76	511145	947558
947582	nfeF	NC_000913.3	3215727	3216491	-	765	511145	947582
947584	nfeR	NC_000913.3	3216779	3217402	+	624	511145	947584
945301	aer	NC_000913.3	3217556	3219076	-	1521	511145	945301
947120	patA	NC_000913.3	3219494	3220873	+	1380	511145	947120
946251	ygjH	NC_000913.3	3220915	3221247	-	333	511145	946251
947586	ebgR	NC_000913.3	3221466	3222449	+	984	511145	947586
947583	ebgA	NC_000913.3	3222633	3225725	+	3093	511145	947583
947581	ebgC	NC_000913.3	3225722	3226171	+	450	511145	947581
947579	ygjI	NC_000913.3	3226234	3227667	+	1434	511145	947579
947597	ygjJ	NC_000913.3	3227801	3228871	+	1071	511145	947597
947596	ygjK	NC_000913.3	3228888	3231239	+	2352	511145	947596
947594	fadH	NC_000913.3	3231665	3233683	+	2019	511145	947594
947593	higA	NC_000913.3	3233728	3234144	-	417	511145	947593
947591	higB	NC_000913.3	3234141	3234455	-	315	511145	947591
947589	rlmG	NC_000913.3	3234739	3235875	-	1137	511145	947589
947650	ygjP	NC_000913.3	3235960	3236463	+	504	511145	947650
947598	ygjQ	NC_000913.3	3236540	3237232	+	693	511145	947598
947600	ygjR	NC_000913.3	3237311	3238297	+	987	511145	947600
947607	alx	NC_000913.3	3238580	3239545	+	966	511145	947607
947605	sstT	NC_000913.3	3239944	3241188	+	1245	511145	947605
947604	ygjV	NC_000913.3	3241193	3241744	-	552	511145	947604
947603	uxaA	NC_000913.3	3241827	3243314	-	1488	511145	947603
947599	uxaC	NC_000913.3	3243329	3244741	-	1413	511145	947599
947601	exuT	NC_000913.3	3245224	3246522	+	1299	511145	947601
947602	exuR	NC_000913.3	3246652	3247428	+	777	511145	947602
63925650	yqiM	NC_000913.3	3247668	3247751	+	84	511145	63925650
947643	yqjA	NC_000913.3	3247773	3248435	+	663	511145	947643
947619	mzrA	NC_000913.3	3248439	3248822	+	384	511145	947619
947622	yqjC	NC_000913.3	3248969	3249337	+	369	511145	947622
947614	yqjD	NC_000913.3	3249375	3249680	+	306	511145	947614
947611	yqjE	NC_000913.3	3249683	3250087	+	405	511145	947611
947610	yqjK	NC_000913.3	3250077	3250376	+	300	511145	947610
947608	yqjF	NC_000913.3	3250562	3250954	+	393	511145	947608
947615	yqjG	NC_000913.3	3251024	3252010	+	987	511145	947615
947617	yhaH	NC_000913.3	3252304	3252669	+	366	511145	947617
947612	yhaI	NC_000913.3	3252911	3253267	+	357	511145	947612
947621	yhaJ	NC_000913.3	3253318	3254214	-	897	511145	947621
947620	yhaK	NC_000913.3	3254319	3255020	+	702	511145	947620
947618	yhaL	NC_000913.3	3255043	3255207	+	165	511145	947618
2847723	cyuA	NC_000913.3	3255341	3256651	-	1311	511145	2847723
947628	cyuP	NC_000913.3	3256679	3258010	-	1332	511145	947628
2847724	tdcG	NC_000913.3	3258285	3259649	-	1365	511145	2847724
947624	tdcF	NC_000913.3	3259721	3260110	-	390	511145	947624
947623	tdcE	NC_000913.3	3260124	3262418	-	2295	511145	947623
947635	tdcD	NC_000913.3	3262452	3263660	-	1209	511145	947635
947629	tdcC	NC_000913.3	3263686	3265017	-	1332	511145	947629
947633	tdcB	NC_000913.3	3265039	3266028	-	990	511145	947633
947494	tdcA	NC_000913.3	3266127	3267065	-	939	511145	947494
944907	tdcR	NC_000913.3	3267380	3267598	+	219	511145	944907
947705	yhaB	NC_000913.3	3267854	3268393	+	540	511145	947705
947557	yhaC	NC_000913.3	3268415	3269602	+	1188	511145	947557
947634	rnpB	NC_000913.3	3270216	3270592	-	377	511145	947634
947632	garK	NC_000913.3	3270625	3271770	-	1146	511145	947632
947631	garR	NC_000913.3	3271867	3272751	-	885	511145	947631
947630	garL	NC_000913.3	3272787	3273557	-	771	511145	947630
947642	garP	NC_000913.3	3273573	3274907	-	1335	511145	947642
947641	garD	NC_000913.3	3275282	3276853	+	1572	511145	947641
947639	prlF	NC_000913.3	3277002	3277337	+	336	511145	947639
947638	yhaV	NC_000913.3	3277337	3277801	+	465	511145	947638
947636	agaR	NC_000913.3	3277856	3278665	-	810	511145	947636
947637	kbaZ	NC_000913.3	3278914	3280194	+	1281	511145	947637
947648	agaV	NC_000913.3	3280217	3280690	+	474	511145	947648
947645	agaS	NC_000913.3	3281976	3283130	+	1155	511145	947645
947644	kbaY	NC_000913.3	3283143	3284003	+	861	511145	947644
947653	agaB	NC_000913.3	3284170	3284646	+	477	511145	947653
947652	agaC	NC_000913.3	3284685	3285488	+	804	511145	947652
947649	agaD	NC_000913.3	3285478	3286269	+	792	511145	947649
947985	agaI	NC_000913.3	3286270	3287025	+	756	511145	947985
947658	yraH	NC_000913.3	3287426	3288010	+	585	511145	947658
947657	yraI	NC_000913.3	3288090	3288785	+	696	511145	947657
947656	yraJ	NC_000913.3	3288814	3291330	+	2517	511145	947656
947654	yraK	NC_000913.3	3291341	3292432	+	1092	511145	947654
947664	rsmI	NC_000913.3	3292475	3293335	-	861	511145	947664
947663	lpoA	NC_000913.3	3293400	3295436	+	2037	511145	947663
947662	yraN	NC_000913.3	3295394	3295789	+	396	511145	947662
947661	diaA	NC_000913.3	3295809	3296399	+	591	511145	947661
947659	dolP	NC_000913.3	3296409	3296984	+	576	511145	947659
947668	yraQ	NC_000913.3	3297098	3298138	-	1041	511145	947668
947667	yraR	NC_000913.3	3298211	3298846	-	636	511145	947667
947666	yhbO	NC_000913.3	3298974	3299492	+	519	511145	947666
947665	yhbP	NC_000913.3	3299472	3299915	-	444	511145	947665
947671	yhbQ	NC_000913.3	3299966	3300268	+	303	511145	947671
947670	yhbS	NC_000913.3	3300255	3300758	-	504	511145	947670
947669	ubiT	NC_000913.3	3300752	3301276	-	525	511145	947669
949115	ubiU	NC_000913.3	3301485	3302480	+	996	511145	949115
949117	ubiV	NC_000913.3	3302489	3303367	+	879	511145	949117
947677	yhbW	NC_000913.3	3303448	3304455	+	1008	511145	947677
947675	mtr	NC_000913.3	3304573	3305817	-	1245	511145	947675
947674	deaD	NC_000913.3	3305971	3307860	-	1890	511145	947674
7751619	yrbN	NC_000913.3	3307853	3307933	-	81	511145	7751619
947673	nlpI	NC_000913.3	3308040	3308924	-	885	511145	947673
947672	pnp	NC_000913.3	3309033	3311168	-	2136	511145	947672
2847685	sraG	NC_000913.3	3311183	3311398	+	216	511145	2847685
947686	rpsO	NC_000913.3	3311415	3311684	-	270	511145	947686
947687	truB	NC_000913.3	3311833	3312777	-	945	511145	947687
947685	rbfA	NC_000913.3	3312777	3313178	-	402	511145	947685
947684	infB	NC_000913.3	3313342	3316014	-	2673	511145	947684
